time_published,overall_sentiment_score
20221014T110000,0.107477
20221014T113116,-0.071886
20221014T114500,0.211188
20221014T115500,-0.113133
20221014T120500,0.402247
20221014T122037,0.287175
20221014T122857,0.089265
20221014T123400,-0.113974
20221014T123500,0.195509
20221014T124100,0.507168
20221014T124400,0.124106
20221014T124646,-0.046797
20221014T125002,0.132227
20221014T130000,0.320085
20221014T130000,0.354492
20221014T130000,0.315893
20221014T130000,0.324426
20221014T131236,0.205745
20221014T131509,0.064895
20221014T131623,0.363462
20221014T131800,0.160819
20221014T133000,0.420395
20221014T133000,0.209182
20221014T133605,-0.002398
20221014T135123,0.106477
20221014T135805,-0.087524
20221014T140000,0.272617
20221014T140315,0.142389
20221014T140612,0.382871
20221014T140902,0.196225
20221014T141000,0.439252
20221014T141048,0.105462
20221014T141533,0.349554
20221014T141549,0.21026
20221014T141704,0.281038
20221014T141722,0.251385
20221014T142005,0.224797
20221014T142141,-0.007259
20221014T142257,0.226341
20221014T142300,0.181314
20221014T143400,-0.046529
20221014T144200,-0.002398
20221014T151900,0.26342
20221014T151900,0.263549
20221014T152500,0.370635
20221014T155500,0.210669
20221014T162649,0.028524
20221014T163504,-0.021571
20221014T165400,0.41306
20221014T170000,0.058263
20221014T170000,0.028943
20221014T170000,0.01452
20221014T172100,0.161145
20221014T172200,0.193002
20221014T173100,0.326752
20221014T180500,0.298676
20221014T182012,0.196046
20221014T185800,0.071867
20221014T193400,0.387203
20221014T200038,-0.338845
20221014T202316,0.342635
20221014T203000,-0.125102
20221014T210244,0.117218
20221014T222531,0.002401
20221014T224517,0.147378
20221014T230001,0.090355
20221014T231838,0.104057
20221014T234136,0
20221015T001418,0.123063
20221015T002606,0.044016
20221015T003000,0.0288
20221015T010612,0.074849
20221015T011555,0.098572
20221015T014454,0.096203
20221015T024500,0.233276
20221015T024500,0.210489
20221015T025000,0.1415
20221015T041343,0.364617
20221015T043500,0.146506
20221015T044600,0.110904
20221015T061100,0.19873
20221015T093000,0.101987
20221015T110000,0.362504
20221015T113000,0.021844
20221015T120000,0.101887
20221015T124500,0.154399
20221015T131300,-0.029169
20221015T142533,0.02378
20221015T150000,0.124774
20221015T154146,0.12325
20221015T154518,0.136348
20221015T162759,0.153515
20221015T170733,0.084011
20221015T184942,0.11511
20221015T190000,0.086867
20221015T190813,0.056921
20221015T204700,0.320859
20221015T204700,0.33576
20221015T223857,-0.007214
20221016T033300,0.405422
20221016T033300,0.393252
20221016T100500,0.129969
20221016T104234,-0.295936
20221016T105230,-0.28297
20221016T111547,-0.032017
20221016T111851,0.138514
20221016T114715,-0.291136
20221016T133000,-0.002426
20221016T142313,0.0698
20221016T150000,0.065317
20221016T152400,0.149638
20221016T161600,-0.046124
20221016T161800,0.119529
20221016T170005,-0.042039
20221016T171300,-0.046035
20221016T191738,-0.022102
20221016T225300,0.143684
20221017T020044,0.01705
20221017T023200,-0.170321
20221017T030346,0.347759
20221017T040754,-0.014639
20221017T040754,-0.009762
20221017T063220,-0.203662
20221017T070000,0.526596
20221017T070911,0.147136
20221017T075129,0.20827
20221017T075129,0.20827
20221017T085027,-0.422286
20221017T090946,-0.073108
20221017T092919,0.325301
20221017T093000,0.263847
20221017T093500,-0.002396
20221017T094537,-0.075894
20221017T095200,0.233149
20221017T095825,0.053276
20221017T100000,0.273344
20221017T100045,0.248417
20221017T100832,0.234077
20221017T102221,-0.40905
20221017T103437,0.27489
20221017T104435,0.236956
20221017T110000,0.475207
20221017T112500,0.380017
20221017T112500,0.398646
20221017T113000,0.114661
20221017T113000,0.093601
20221017T113029,0.055913
20221017T113040,0.088578
20221017T113205,0.213086
20221017T114114,0.299415
20221017T115856,-0.259739
20221017T120000,0.016619
20221017T120000,0.391851
20221017T120000,0.25918
20221017T120300,0.226059
20221017T120623,0.213573
20221017T120653,0.066445
20221017T120939,-0.157273
20221017T121737,0.214714
20221017T123100,0.322905
20221017T123500,0.314795
20221017T123500,0.145001
20221017T123600,0.122998
20221017T123704,0.087627
20221017T123900,0.241864
20221017T124500,-0.105115
20221017T130000,0.39555
20221017T130000,0.186062
20221017T130000,0.469007
20221017T130156,0.048063
20221017T130839,0.155114
20221017T131500,0.312966
20221017T132333,0.37311
20221017T132347,0.03058
20221017T132842,0.028898
20221017T133300,-0.136693
20221017T134551,-0.034219
20221017T135803,0.37311
20221017T142100,0.133693
20221017T142834,0.223864
20221017T143700,0.107645
20221017T143700,0.447898
20221017T143900,0.399038
20221017T144000,0.2067
20221017T145900,0.251199
20221017T150000,0.248735
20221017T150557,0.14828
20221017T150700,0.219501
20221017T151104,0.228365
20221017T153000,0.203027
20221017T153600,0.247231
20221017T154000,0.090301
20221017T154132,0.100458
20221017T154900,0.147602
20221017T161100,0.143958
20221017T161500,0.378028
20221017T162916,-0.041815
20221017T164900,0.250768
20221017T170000,0.271572
20221017T170000,0.339989
20221017T170000,0.342216
20221017T170300,0.399963
20221017T171420,0.021742
20221017T172021,0.3111
20221017T180026,0.124897
20221017T180400,0.250917
20221017T180714,0.118687
20221017T182200,-0.01691
20221017T185209,-0.259739
20221017T185313,0.014817
20221017T185708,-0.246933
20221017T190554,-0.146702
20221017T190554,-0.146702
20221017T191244,0.043233
20221017T192845,0.159175
20221017T200316,0.418603
20221017T200500,0.129051
20221017T200923,0.059419
20221017T202500,0.111585
20221017T202500,0.153247
20221017T203000,0.437431
20221017T204400,0.122289
20221017T210000,-0.014665
20221017T210000,0.111504
20221017T210100,0.374823
20221017T211300,0.072996
20221017T211517,0.072996
20221017T212340,0.1199
20221017T213000,0.267532
20221017T215640,0.069564
20221017T220000,0.174849
20221017T221830,0.033972
20221017T225900,0.0195
20221017T225931,0.103309
20221017T231511,-0.00729
20221017T231544,-0.346284
20221017T231754,0.148937
20221017T233441,0.291385
20221017T235519,0.103547
20221018T000200,0.309689
20221018T000300,0.044878
20221018T005006,0.148625
20221018T015655,0.158269
20221018T021533,-0.00722
20221018T021717,0.004908
20221018T021717,0.004908
20221018T031712,-0.061402
20221018T040148,0.144109
20221018T054100,0.318657
20221018T060700,0.156267
20221018T063200,0.16283
20221018T080000,0.081071
20221018T080000,0.230965
20221018T080039,0.21728
20221018T082542,-0.091604
20221018T083200,-0.100872
20221018T090000,0.33087
20221018T094500,0.285159
20221018T100000,0.060023
20221018T100000,0.11155
20221018T100100,0.086444
20221018T100500,0.458716
20221018T103400,0.114351
20221018T104512,-0.073226
20221018T105000,0.0338
20221018T110000,0.248625
20221018T110000,0.194781
20221018T110000,0.181061
20221018T110000,0.456921
20221018T110000,0.282307
20221018T110000,0.268922
20221018T110000,0.228989
20221018T111832,0.266693
20221018T112237,0.154136
20221018T112843,0.199346
20221018T113000,0.188379
20221018T113000,0.368878
20221018T113938,0.175409
20221018T113938,0.193015
20221018T114004,-0.045133
20221018T114153,0.235643
20221018T115117,0.193535
20221018T115117,0
20221018T115238,0.0459
20221018T115615,-0.014611
20221018T115954,-0.110472
20221018T120000,0.348701
20221018T120000,0.26761
20221018T120000,0.346296
20221018T120000,0.235216
20221018T120204,0.181788
20221018T120504,0.252122
20221018T120952,-0.109276
20221018T121000,0.133383
20221018T121300,0.137242
20221018T121442,-0.14961
20221018T121829,0.021562
20221018T122844,0.425274
20221018T123000,0.295921
20221018T124200,-0.052518
20221018T124623,0.276215
20221018T124800,0.338786
20221018T124851,0.100204
20221018T131500,0.409066
20221018T131500,0.427129
20221018T131845,0.338826
20221018T131845,0.243105
20221018T131900,0.168293
20221018T132027,0.258561
20221018T132156,-0.200259
20221018T132231,0.182465
20221018T132300,0.359312
20221018T132700,0.359451
20221018T132953,0.282755
20221018T133200,-0.02906
20221018T133200,-0.02906
20221018T133800,0.035124
20221018T134106,0.184569
20221018T134500,0.182414
20221018T134500,0.187127
20221018T134618,-0.23368
20221018T134827,0.17384
20221018T135026,0.117375
20221018T135232,0.070027
20221018T135500,0.180926
20221018T135642,0.208382
20221018T135840,0.273896
20221018T140000,0.356513
20221018T140208,0.028938
20221018T140720,0.116121
20221018T140843,0.399402
20221018T141000,0.227637
20221018T141035,0.113756
20221018T141800,0.241641
20221018T141800,0.239433
20221018T142700,0.059474
20221018T143000,0.585842
20221018T143000,0.191994
20221018T143601,0.18923
20221018T144057,0.155911
20221018T144600,0.122605
20221018T144601,0.12562
20221018T144721,0.219677
20221018T145239,-0.043406
20221018T145500,0.432549
20221018T150000,0.39005
20221018T150031,0.370277
20221018T150300,0.265488
20221018T151019,0.043645
20221018T151743,0.292185
20221018T151800,0.070405
20221018T151810,0.074254
20221018T152000,0.236074
20221018T152413,0.127671
20221018T152921,0.453379
20221018T153000,0.334626
20221018T153722,0.045305
20221018T155200,0.324902
20221018T160500,-0.023896
20221018T160500,0.241641
20221018T160500,0.239433
20221018T161900,0.193927
20221018T162806,-0.057609
20221018T163013,0.289665
20221018T164844,0.021577
20221018T170900,0.23837
20221018T171010,0.07529
20221018T173400,0.200429
20221018T173707,0.206012
20221018T174317,0.366038
20221018T174800,-0.046389
20221018T180313,0.07466
20221018T180329,0.07466
20221018T180336,0.07466
20221018T181300,0.472771
20221018T184800,0.004909
20221018T190905,0.036442
20221018T191157,0.093587
20221018T192300,0.109865
20221018T192551,0.074849
20221018T192651,0.017129
20221018T201022,-0.430674
20221018T201500,0.12441
20221018T203400,0.326395
20221018T210946,0.209444
20221018T211141,0.409782
20221018T211229,-0.046226
20221018T213520,0.098701
20221018T214518,0.191426
20221018T220544,0.056091
20221018T221034,0.087619
20221018T223146,0.156736
20221018T230738,0.033924
20221018T234600,0.104582
20221018T234637,0.146387
20221019T010000,0.429656
20221019T011238,-0.276628
20221019T021918,0.156193
20221019T024000,0.16431
20221019T040338,0.081279
20221019T040338,0.081279
20221019T040656,0.081279
20221019T040700,0.272778
20221019T051307,-0.192457
20221019T060000,0.292397
20221019T074535,0.102643
20221019T080000,0.054652
20221019T091222,-0.260322
20221019T093953,0.195828
20221019T094400,0.205329
20221019T110000,-0.091856
20221019T112500,0.088918
20221019T112500,0.234535
20221019T113000,0.273513
20221019T113000,0.407859
20221019T113049,0.39756
20221019T113403,0.046012
20221019T114100,0.268748
20221019T114100,0.248913
20221019T115333,0.238816
20221019T120424,0.053318
20221019T121200,-0.036559
20221019T122203,-0.155683
20221019T123000,0.501798
20221019T123900,0.155564
20221019T125600,-0.082187
20221019T125600,-0.082187
20221019T130000,0.291384
20221019T130000,0.38899
20221019T130000,0.101163
20221019T130008,0.260823
20221019T130500,0.307498
20221019T131032,0.12654
20221019T131504,0.295854
20221019T133200,0.480614
20221019T133300,0.272803
20221019T133300,0.275046
20221019T134200,0.168754
20221019T134350,0.239316
20221019T134640,0.10337
20221019T135441,0.203278
20221019T140000,0.316945
20221019T140142,0.131025
20221019T140247,0.255563
20221019T140257,0.21583
20221019T140944,0.251995
20221019T141000,0.274166
20221019T141759,0.120809
20221019T141835,0.167
20221019T141956,0.192147
20221019T142416,0.319112
20221019T142506,0.062448
20221019T143922,0.179973
20221019T143934,0.363712
20221019T150000,0.25393
20221019T150000,0.146946
20221019T150554,0.062933
20221019T152723,0.021571
20221019T153000,0.305538
20221019T153000,0.305538
20221019T153239,-0.029321
20221019T154500,0.040866
20221019T160000,0.051061
20221019T160000,0.026567
20221019T161900,0.454542
20221019T162000,0.263925
20221019T163700,0.165105
20221019T164052,0.160819
20221019T171617,0.104477
20221019T173600,0.284074
20221019T174500,0.346202
20221019T174600,0.312832
20221019T174600,0.310684
20221019T174830,0.187359
20221019T175808,0.045702
20221019T183700,0.287875
20221019T183800,0.466323
20221019T183800,0.069965
20221019T184812,-0.104207
20221019T190000,0.182387
20221019T191300,0.190458
20221019T191355,0.245558
20221019T191400,0.265832
20221019T194000,0.134029
20221019T194500,0.279095
20221019T200100,0.383121
20221019T200736,0.312085
20221019T201519,0.175389
20221019T205325,-0.194826
20221019T205400,0.09475
20221019T211600,0.271239
20221019T212432,0.231522
20221019T214100,0.409394
20221019T214336,-0.065115
20221019T221923,0.170448
20221019T223330,0.114799
20221019T225703,0.225723
20221019T234546,0.380824
20221020T000557,0.124283
20221020T015106,-0.135374
20221020T015300,0.193451
20221020T031300,0.046277
20221020T031300,0.046277
20221020T050000,0.193799
20221020T055559,0.055792
20221020T060000,0.349405
20221020T060000,0.34728
20221020T072317,-0.21399
20221020T074500,0.210331
20221020T082018,0.160998
20221020T082612,0.191837
20221020T091847,0.339862
20221020T093900,0.06837
20221020T094000,0.072983
20221020T100000,0.110805
20221020T100000,-0.03033
20221020T100102,0.12137
20221020T100500,0.139977
20221020T103000,0.152859
20221020T104700,0.490262
20221020T110000,0.362267
20221020T110100,0.442429
20221020T110100,0.442402
20221020T110832,0.452644
20221020T111312,0.239634
20221020T111500,0.418263
20221020T111601,0.226635
20221020T111800,0.368347
20221020T111800,0.033839
20221020T112601,0.135473
20221020T113000,0.359298
20221020T113000,0.076067
20221020T113100,-0.096634
20221020T113525,0.134147
20221020T113653,0.069866
20221020T114628,0.130971
20221020T115100,0.057978
20221020T121500,0.464747
20221020T122128,0.319166
20221020T122324,0.076064
20221020T122400,-0.086822
20221020T122400,-0.086822
20221020T123000,0.378542
20221020T123238,0.040405
20221020T123325,0.231195
20221020T123325,0.24137
20221020T123800,0.357924
20221020T124400,-0.03663
20221020T124425,-0.029341
20221020T125237,0.012297
20221020T130000,-0.016989
20221020T130300,0.365105
20221020T130400,0.357232
20221020T131359,0.040687
20221020T133123,0.231098
20221020T133800,0.133074
20221020T134500,0.158835
20221020T134616,0.105254
20221020T135300,0.362033
20221020T135754,0.291063
20221020T140000,0.331437
20221020T140000,0.522781
20221020T140000,0.444316
20221020T140212,0.184151
20221020T140233,0
20221020T140313,0.106966
20221020T140825,0.235833
20221020T142748,-0.062661
20221020T145353,0.293745
20221020T145904,0.142103
20221020T150000,0.058263
20221020T150000,0.028943
20221020T150000,0.395679
20221020T150000,0.084756
20221020T150000,0.331601
20221020T150012,0.197996
20221020T150329,0.300312
20221020T151700,0.462442
20221020T152700,0.540312
20221020T152800,0.485866
20221020T154200,0.360001
20221020T154355,0.206088
20221020T154822,-0.192994
20221020T160211,-0.189323
20221020T160700,0.261382
20221020T162700,-0.07322
20221020T163100,0.009725
20221020T163531,0.243542
20221020T170537,-0.263305
20221020T170600,0.297506
20221020T172016,-0.088988
20221020T174620,0.053078
20221020T180300,0.459496
20221020T180314,0.077034
20221020T180349,0.07466
20221020T181238,0.012167
20221020T181900,0.3757
20221020T182800,0.126743
20221020T183200,0.313632
20221020T184000,0.364948
20221020T184400,0.416592
20221020T184553,0.131772
20221020T185409,-0.110898
20221020T185500,0.143618
20221020T190900,0.406809
20221020T200000,0.004831
20221020T200000,0.033167
20221020T200222,0.394811
20221020T201125,0.067575
20221020T201231,0.097739
20221020T201500,0
20221020T202010,0.224962
20221020T202351,0.103435
20221020T202500,-0.10892
20221020T202503,0.070542
20221020T204055,0.122347
20221020T210000,0.490673
20221020T210121,0.055591
20221020T210600,0.045754
20221020T211359,0.119942
20221020T211800,-0.153697
20221020T212438,0.007226
20221020T213113,0.109706
20221020T213148,0.246204
20221020T214512,0.048128
20221020T214755,0.086654
20221020T220800,0.210417
20221020T220833,0.219564
20221020T221102,-0.085874
20221020T221300,-0.00238
20221020T221500,0.122876
20221020T224500,-0.026586
20221020T230446,-0.152819
20221020T230500,0.375577
20221020T230816,-0.11705
20221020T231216,0.216089
20221020T233426,0.060323
20221021T002000,0.310132
20221021T005715,-0.29514
20221021T012131,-0.10325
20221021T014307,-0.249801
20221021T015400,0.262927
20221021T030014,-0.162905
20221021T033041,0.138933
20221021T040000,0.488273
20221021T040438,-0.286146
20221021T050000,0.127718
20221021T050000,0.158494
20221021T050000,0.158494
20221021T053000,-0.060298
20221021T061137,-0.170349
20221021T061500,0.096472
20221021T061851,0.241181
20221021T062047,0.374147
20221021T062412,0.132721
20221021T062816,0.239725
20221021T063022,0.226583
20221021T063510,0.262021
20221021T063637,-0.10786
20221021T065222,0.207723
20221021T070020,0.275255
20221021T072021,0.244917
20221021T073650,0.278095
20221021T074856,-0.002411
20221021T080603,0.215206
20221021T080714,0.22291
20221021T081514,0.263083
20221021T082006,0.224774
20221021T082155,0.228688
20221021T091359,0.174559
20221021T091842,0.141758
20221021T092207,0.147858
20221021T093100,0.102955
20221021T093308,0.183496
20221021T093534,0.021884
20221021T093700,-0.053257
20221021T100051,-0.029071
20221021T100657,0.115138
20221021T100901,0.263433
20221021T101244,0.167695
20221021T101618,0.11932
20221021T101900,-0.031698
20221021T102200,0.183753
20221021T102448,0.164812
20221021T102600,-0.039204
20221021T102600,0.274803
20221021T103941,0.166454
20221021T104340,0.177026
20221021T110000,0.185835
20221021T110000,0.185838
20221021T110200,0.080994
20221021T110222,0.063127
20221021T111552,0.045561
20221021T111759,-0.185455
20221021T111926,-0.029036
20221021T113350,-0.031767
20221021T113700,0.258632
20221021T115507,0.019327
20221021T120000,0.272964
20221021T120000,0.031294
20221021T120000,0.299513
20221021T120543,0.157997
20221021T121018,-0.156279
20221021T121315,-0.257704
20221021T121500,-0.175847
20221021T121500,-0.094377
20221021T121557,0.265721
20221021T121752,0
20221021T122209,-0.047937
20221021T123000,0.207207
20221021T123000,0.19552
20221021T123000,0.300312
20221021T123000,0.304772
20221021T123228,-0.117715
20221021T124900,-0.060298
20221021T125425,-0.033719
20221021T125606,-0.098575
20221021T130000,0.206227
20221021T131300,0.27035
20221021T131400,0.097325
20221021T133000,0.355968
20221021T135300,-0.113332
20221021T140000,0.349009
20221021T140147,0.326552
20221021T140500,0.224442
20221021T140806,0.199251
20221021T141500,0.153068
20221021T141600,-0.085579
20221021T141721,0.213502
20221021T142800,0.224452
20221021T143000,0.288373
20221021T143300,0.10039
20221021T143314,0.108731
20221021T144200,0.445229
20221021T144718,-0.213874
20221021T144747,-0.026814
20221021T145253,0.103395
20221021T150100,0.358422
20221021T150111,-0.002424
20221021T150246,-0.04437
20221021T151200,0.173283
20221021T155440,0.012001
20221021T160000,0.403995
20221021T161534,-0.15675
20221021T161836,-0.038184
20221021T163000,0.226734
20221021T165651,-0.202894
20221021T170000,0.335585
20221021T170000,-0.038993
20221021T170000,0.038822
20221021T170128,0.130679
20221021T171000,-0.139832
20221021T171000,-0.035973
20221021T171207,0.229252
20221021T175336,0.034243
20221021T180000,0.273572
20221021T180229,0.160267
20221021T181530,0.172946
20221021T181600,0.10019
20221021T182456,0.171524
20221021T182900,0.115684
20221021T183800,0.33126
20221021T183800,0.335869
20221021T184105,0.040637
20221021T191340,-0.219519
20221021T192115,0.062171
20221021T192118,-0.012416
20221021T201535,0.002407
20221021T203600,0.396223
20221021T204200,-0.05664
20221021T205258,0.097003
20221021T210300,0.143221
20221021T211817,-0.031446
20221021T215627,-0.038902
20221021T220800,0.038492
20221021T223625,0.085231
20221021T224300,0.116599
20221021T225900,0.086667
20221021T230413,0.04323
20221021T233126,-0.157703
20221021T234000,0.224773
20221021T234834,0.216393
20221022T004200,-0.047712
20221022T012859,0.302003
20221022T020700,0.182957
20221022T020700,0.182957
20221022T020700,0.194186
20221022T030017,0.066949
20221022T040000,-0.247752
20221022T043000,0.48748
20221022T093000,0.419144
20221022T093000,0.257279
20221022T113135,-0.278645
20221022T124552,-0.157668
20221022T133303,0.054241
20221022T141911,0.356894
20221022T150000,0.15171
20221022T153900,0.035738
20221022T163000,-0.014211
20221022T164100,-0.306964
20221022T175700,-0.2233
20221022T181200,0.096203
20221022T191740,0.036123
20221022T193000,0.231301
20221022T200132,-0.019241
20221022T230754,-0.064472
20221023T024334,-0.007322
20221023T090003,0.272108
20221023T090015,0.097625
20221023T091358,-0.233414
20221023T100700,0.226941
20221023T103000,0.147063
20221023T110703,-0.219324
20221023T112023,0.019128
20221023T120000,0.033814
20221023T120600,-0.111681
20221023T120600,-0.111681
20221023T121400,-0.147596
20221023T121404,-0.147596
20221023T130000,0.427783
20221023T130000,0.375962
20221023T132829,0.041842
20221023T134039,0.384407
20221023T140323,0.014212
20221023T143738,0.06397
20221023T160000,0.27691
20221023T160000,0.27691
20221023T160000,0.27691
20221023T171200,0.053153
20221023T185754,0.110145
20221023T200800,-0.01442
20221023T201129,-0.082232
20221023T201453,0.088713
20221023T201746,0.12441
20221023T201820,0.159175
20221023T211500,0.074849
20221023T213000,0.131609
20221023T220000,0.13379
20221024T003900,0.119813
20221024T010000,-0.04954
20221024T012715,0.234121
20221024T040401,-0.063231
20221024T062400,0.612863
20221024T062400,0.612863
20221024T062400,0.605032
20221024T065800,0.612863
20221024T065800,0.612863
20221024T070630,-0.01928
20221024T083000,0.396117
20221024T083000,0.404222
20221024T083100,0.456776
20221024T090600,0.214558
20221024T092300,0.024411
20221024T100000,0.23844
20221024T103200,-0.098808
20221024T104224,0.162292
20221024T105317,0.048345
20221024T110000,0.185767
20221024T110000,0.217312
20221024T111000,0.307125
20221024T111400,-0.072461
20221024T111808,0.050459
20221024T112320,-0.085137
20221024T113000,-0.063231
20221024T120000,0.295909
20221024T120000,-0.093681
20221024T120002,-0.033804
20221024T120500,0.274291
20221024T120500,0.280122
20221024T120700,0.280122
20221024T120802,-0.089381
20221024T121100,0.280122
20221024T121331,0.193057
20221024T121400,0.122998
20221024T121900,0.155354
20221024T122301,-0.213873
20221024T122728,-0.102181
20221024T122800,-0.031089
20221024T122813,0.419412
20221024T122840,0.123433
20221024T123000,0.25631
20221024T124800,0.32704
20221024T130000,0.285411
20221024T130000,0.378065
20221024T130000,0.363674
20221024T130000,0.399738
20221024T130000,0.250628
20221024T130042,0.153606
20221024T130500,0.0858
20221024T131000,0.385238
20221024T131058,-0.019063
20221024T132000,-0.173097
20221024T132700,0.427336
20221024T133700,0.126379
20221024T134757,0.109846
20221024T135400,0.38043
20221024T140000,0.396552
20221024T140000,0.335447
20221024T140100,0.335115
20221024T142615,0.055384
20221024T142615,-0.004839
20221024T144532,0.084831
20221024T150000,0.591668
20221024T150000,0.009735
20221024T150000,-0.0049
20221024T150000,0.05832
20221024T151355,0.064926
20221024T153000,0.201662
20221024T153605,0.075443
20221024T154800,0.1987
20221024T155413,-0.177723
20221024T160000,0.370232
20221024T160000,0.271958
20221024T160445,-0.051715
20221024T161300,0.066571
20221024T162000,0.187256
20221024T162600,0.440936
20221024T162923,0.114688
20221024T163800,-0.031695
20221024T170000,0.394283
20221024T170000,0.559129
20221024T170000,0.455853
20221024T171824,0.45778
20221024T173000,0.357067
20221024T173100,0.218192
20221024T173100,0.308669
20221024T173452,0.080251
20221024T174500,0.430162
20221024T174844,-0.19694
20221024T175600,-0.247619
20221024T175700,-0.009689
20221024T180500,0.269179
20221024T182030,0.077441
20221024T183009,0.096219
20221024T185116,0.367825
20221024T193538,-0.065175
20221024T193939,-0.203488
20221024T195141,0.261834
20221024T200000,0.325127
20221024T200500,-0.050623
20221024T200705,0.314678
20221024T200951,0.093503
20221024T203000,0.407173
20221024T203000,0.438818
20221024T203700,-0.031133
20221024T205400,0.149217
20221024T212139,0.002433
20221024T212748,0.030541
20221024T214607,0.062787
20221024T214819,0.324532
20221024T222553,0.206092
20221024T224855,-0.177932
20221024T225438,0.01199
20221024T232451,-0.019373
20221024T233000,0.011898
20221025T014100,0.129928
20221025T023439,0.057132
20221025T033012,0.118739
20221025T042600,-0.104396
20221025T044310,0.030226
20221025T045250,0.250094
20221025T070100,0.110037
20221025T072524,-0.095824
20221025T072524,-0.079299
20221025T080656,-0.007326
20221025T080829,-0.235072
20221025T083426,0.11555
20221025T085353,0.129873
20221025T090012,-0.050001
20221025T090100,0.16277
20221025T090726,0.173247
20221025T092038,0.012002
20221025T093057,0.3595
20221025T093200,0.161996
20221025T094433,-0.450603
20221025T094433,-0.450603
20221025T100000,0.544899
20221025T100256,-0.029261
20221025T100701,0.150391
20221025T100730,0.043737
20221025T101256,0.035863
20221025T104953,-0.204602
20221025T105400,-0.004808
20221025T110000,0.014634
20221025T110100,0.247202
20221025T110100,0.254062
20221025T110500,0.422293
20221025T110700,0.377274
20221025T112741,-0.075149
20221025T112841,0.13326
20221025T114319,-0.106539
20221025T114800,0.257379
20221025T114800,0.268446
20221025T120000,0.428962
20221025T120000,-0.028579
20221025T121220,0.249742
20221025T121805,0.188867
20221025T121943,0.095007
20221025T123141,0.036715
20221025T124129,0.133923
20221025T124720,-0.102242
20221025T130000,0.350524
20221025T130100,0.002395
20221025T130500,0.204692
20221025T131650,0.002444
20221025T133000,0.342298
20221025T134700,-0.079815
20221025T140000,0.429025
20221025T140033,-0.027077
20221025T140753,0.215266
20221025T142300,0.26204
20221025T142333,0.016832
20221025T142746,0.200851
20221025T143847,0.036654
20221025T144500,0.073722
20221025T144602,0.105574
20221025T152100,0.229578
20221025T152747,0.053018
20221025T153000,0.469856
20221025T153100,0.127224
20221025T153700,0.23068
20221025T153802,0.23209
20221025T155000,0.706399
20221025T160000,0.014514
20221025T160000,-0.024171
20221025T160000,0.026567
20221025T161500,0.436867
20221025T161800,0.344031
20221025T162820,-0.061477
20221025T163618,0.081484
20221025T163936,-0.170955
20221025T164700,0.109096
20221025T170000,0.354984
20221025T170312,-0.121837
20221025T171200,0.043914
20221025T171800,0.107869
20221025T171900,0.437323
20221025T173400,0.179178
20221025T173500,0.357658
20221025T173542,0.336171
20221025T174100,0.121631
20221025T175352,0.218803
20221025T175500,0.364341
20221025T180000,0.096739
20221025T180000,0.139614
20221025T180300,0.485819
20221025T180814,0.07466
20221025T180821,0.07466
20221025T181000,0.191872
20221025T181000,0.041592
20221025T181440,0.298702
20221025T181900,0.29799
20221025T182500,0.043914
20221025T183100,0.155962
20221025T185000,0.404693
20221025T185128,0.007048
20221025T191535,0.086654
20221025T192700,-0.196917
20221025T193356,0.031972
20221025T194400,0.072224
20221025T194500,0.214019
20221025T194831,0.380843
20221025T195400,0.270718
20221025T195500,0.378702
20221025T200947,0.084027
20221025T201500,0.32978
20221025T201700,0.067575
20221025T202300,0.096629
20221025T202900,0.390361
20221025T203000,0.076771
20221025T203000,0.251767
20221025T203016,-0.03822
20221025T204700,-0.048246
20221025T210631,0.094467
20221025T211253,-0.272212
20221025T211400,0.050834
20221025T211400,0.053281
20221025T211400,0.05811
20221025T211400,0.08888
20221025T211900,0.134585
20221025T212200,0.110239
20221025T214628,-0.217095
20221025T222100,0.124774
20221025T222131,-0.017247
20221025T224208,0.055466
20221025T234603,0.108274
20221025T235542,0.161279
20221025T235700,0.07007
20221026T000000,0.159073
20221026T001407,0.143337
20221026T003536,0.207434
20221026T003641,0.216856
20221026T004600,-0.150958
20221026T005500,0.085714
20221026T011300,-0.287723
20221026T013719,0.148838
20221026T025612,0.08343
20221026T030300,-0.079393
20221026T030609,-0.074843
20221026T030609,-0.074843
20221026T031706,-0.024297
20221026T041000,0.153797
20221026T043024,0.041445
20221026T050000,-0.321264
20221026T052218,0.029029
20221026T063600,0.089867
20221026T063641,-0.033928
20221026T064300,0.19995
20221026T071432,0.205709
20221026T073216,0.104294
20221026T084321,0.083245
20221026T091959,-0.045076
20221026T092700,0.012387
20221026T093000,-0.278938
20221026T093559,-0.047971
20221026T094000,0.144901
20221026T100000,0.310937
20221026T100200,-0.012134
20221026T100300,-0.029218
20221026T100500,0.24586
20221026T100500,0.252684
20221026T101851,0.065588
20221026T102000,0.004841
20221026T102508,-0.115103
20221026T103000,0.13852
20221026T103216,0.082464
20221026T110000,0.259059
20221026T110000,0.257012
20221026T110000,0.261211
20221026T110000,0.258992
20221026T110000,0.410918
20221026T110000,-0.182462
20221026T110252,-0.048482
20221026T110820,0.060346
20221026T110836,-0.051186
20221026T112446,-0.01474
20221026T112729,-0.004892
20221026T115846,0.210957
20221026T120000,0.272742
20221026T120000,0.365652
20221026T120000,0.542352
20221026T120022,-0.029296
20221026T120200,0.33921
20221026T120500,0.207053
20221026T122700,0.142332
20221026T123000,0.114409
